iso_a3,wgt,more_selfish,more_criminal,gov_should_reduce_inequality,inequality_unfair,WP1219,WP1220,WP3117,income_2,WP14
EGY,1.6844739983397674,NA,NA,5,5,1,59,2,14823.92502980906,3
EGY,0.8926733930519107,NA,NA,5,5,2,26,1,4235.407151374017,2
EGY,0.785248049879469,NA,3,3,3,1,33,3,8470.814302748035,2
EGY,0.9270956071692229,NA,NA,5,5,1,52,1,3811.8664362366153,2
EGY,1.3870160744175823,NA,NA,5,5,2,35,1,4235.407151374017,2
EGY,0.5234986999196459,NA,5,5,5,1,39,2,25412.442908244102,6
EGY,0.7810645960278166,NA,NA,5,5,2,29,3,14823.92502980906,6
EGY,1.5671042498677996,NA,NA,5,5,2,55,3,12706.221454122051,6
EGY,0.7810645960278166,NA,2,5,2,2,22,2,4235.407151374017,1
EGY,2.432896523256652,1,NA,5,5,2,15,2,6353.1107270610255,1
EGY,0.6180637381128157,NA,NA,2,5,1,52,1,4447.177508942718,1
EGY,0.8422369991698837,5,NA,5,5,1,53,2,8470.814302748035,6
EGY,0.6068004033061049,NA,5,5,5,2,35,3,21177.035756870086,6
EGY,0.42111849958494185,NA,5,5,5,1,50,2,9317.895733022837,6
EGY,0.3582065491086283,NA,NA,3,5,2,31,1,10588.517878435043,1
EGY,0.6068004033061049,NA,NA,5,5,2,33,3,21177.035756870086,6
EGY,1.8246723924424892,5,NA,5,5,2,25,2,4235.407151374017,6
EGY,0.9270956071692229,NA,NA,5,5,1,65,1,25412.442908244102,1
EGY,1.2189814109539798,NA,NA,5,NA,2,40,1,2964.7850059618117,1
EGY,1.2229636704579228,NA,NA,4,4,1,32,2,7623.732872473231,1
EGY,0.9762579178402069,NA,NA,5,3,2,65,2,6353.1107270610255,6
EGY,0.6068004033061049,NA,NA,5,5,2,38,3,8470.814302748035,6
EGY,1.066575111034839,4,NA,5,5,2,45,3,10588.517878435043,3
EGY,0.5983030892606118,NA,4,5,5,1,39,1,6353.1107270610255,6
EGY,0.3582065491086283,2,NA,5,5,2,35,3,8470.814302748035,3
EGY,0.5234986999196459,NA,NA,4,4,1,39,3,10588.517878435043,3
EGY,2.432896523256652,NA,NA,NA,1,2,22,2,8470.814302748035,3
EGY,1.216448261628326,NA,2,5,5,2,20,2,4235.407151374017,1
EGY,0.3582065491086283,2,4,5,4,1,39,3,5082.48858164882,3
EGY,0.7165357864537805,NA,5,5,5,1,44,2,8259.043945179334,6
EGY,0.7164130982814317,4,NA,5,5,2,60,1,2541.24429082441,3
EGY,2.098907911109938,NA,4,5,5,1,22,2,12706.221454122051,6
EGY,0.48812895892010344,NA,NA,5,5,2,60,2,10588.517878435043,6
EGY,0.48812895892010344,NA,NA,5,5,2,62,2,8470.814302748035,6
EGY,0.7810645960278166,NA,3,3,3,2,28,3,10588.517878435043,3
EGY,0.7164130982814317,NA,NA,5,5,2,63,1,6776.6514421984275,3
EGY,1.2361274762256313,NA,NA,5,4,1,52,1,3811.8664362366153,1
EGY,0.6935080372087912,NA,NA,NA,NA,2,30,1,8470.814302748035,1
EGY,1.5237267636924745,5,5,5,5,2,48,1,6353.1107270610255,1
EGY,0.9142360582154846,NA,NA,5,4,2,45,1,5082.48858164882,2
EGY,1.1551904666742492,NA,NA,5,5,1,15,1,8470.814302748035,2
EGY,1.433071572907561,NA,3,5,5,1,48,2,6776.6514421984275,2
EGY,0.5234986999196459,1,NA,2,5,1,38,3,16941.62860549607,2
EGY,1.066575111034839,2,5,5,5,2,40,3,21177.035756870086,1
EGY,0.8926733930519107,5,NA,4,5,2,26,1,4658.947866511418,1
EGY,1.684599657259785,NA,3,5,NA,1,22,3,8470.814302748035,1
EGY,0.6180637381128157,NA,NA,4,4,1,78,1,4235.407151374017,2
EGY,1.417567700887298,NA,NA,5,5,2,35,2,11859.140023847247,1
EGY,0.5258196767699839,NA,5,5,5,1,42,1,8470.814302748035,1
EGY,1.8900902678497293,NA,3,4,4,2,36,2,16941.62860549607,2
EGY,0.7164130982814317,NA,3,3,3,2,63,1,33883.25721099214,3
EGY,1.2189814109539798,NA,NA,5,5,2,40,1,6353.1107270610255,6
EGY,0.3582065491086283,NA,NA,5,5,2,33,1,3388.3257210992138,6
EGY,0.7810645960278166,2,NA,5,5,2,29,3,8470.814302748035,3
EGY,1.2361274762256313,NA,NA,5,4,1,51,1,10588.517878435043,6
EGY,0.6180637381128157,4,NA,5,4,1,65,1,2117.7035756870087,3
EGY,1.216448261628326,NA,NA,5,5,2,25,2,8470.814302748035,2
EGY,0.7164130982814317,NA,NA,5,5,2,72,1,5082.48858164882,3
EGY,1.0746196474221479,2,NA,5,5,2,70,1,6353.1107270610255,2
EGY,1.661109012382072,NA,5,5,5,2,47,2,15247.465744946461,2
EGY,0.5983030892606118,NA,NA,5,5,1,39,1,5082.48858164882,2
EGY,1.0746196474221479,4,NA,5,5,2,51,1,5929.5700119236235,6
EGY,0.35820654914071587,NA,4,5,5,2,54,1,4235.407151374017,3
EGY,2.6236348888700896,NA,1,5,2,2,29,2,3388.3257210992138,2
EGY,1.3390100895778658,NA,1,5,5,2,26,1,7200.192157335829,2
EGY,0.8422369991698837,NA,NA,5,5,1,54,2,6353.1107270610255,6
EGY,0.6180637381128157,3,NA,3,3,1,63,1,9953.20680572894,3
EGY,1.010759794355871,NA,NA,5,5,1,28,3,16941.62860549607,6
EGY,0.830554506191036,1,NA,5,1,2,43,2,3388.3257210992138,3
EGY,0.5258196767699839,2,NA,2,5,1,43,1,6353.1107270610255,2
EGY,0.8111830839016431,NA,NA,5,5,1,65,2,4235.407151374017,3
EGY,0.6094907054769899,2,2,5,5,2,46,1,10588.517878435043,6
EGY,2.098907911109938,NA,NA,5,5,1,18,2,6353.1107270610255,1
EGY,1.216448261628326,NA,NA,NA,NA,2,29,2,7411.96251490453,1
EGY,0.5407887226010957,NA,3,5,5,1,62,3,8470.814302748035,1
EGY,2.6236348888700896,NA,2,5,5,1,25,2,12706.221454122051,2
EGY,0.46007771332324426,2,NA,5,5,1,40,3,9317.895733022837,2
EGY,0.8153091136386151,NA,5,5,5,1,32,2,9741.436448160239,1
EGY,0.9270956071692229,2,NA,4,4,1,57,1,19059.332181183076,2
EGY,1.0748036796806706,NA,NA,5,5,1,42,2,8470.814302748035,2
EGY,1.0746196474221479,NA,NA,5,5,2,52,1,6353.1107270610255,1
EGY,0.3582065491086283,NA,4,5,5,2,45,3,8470.814302748035,6
EGY,1.0516393535399677,NA,NA,5,4,1,48,1,4235.407151374017,1
EGY,0.8926733930519107,NA,NA,5,5,2,29,1,12706.221454122051,1
EGY,1.2361274762256313,NA,5,5,5,1,55,1,8470.814302748035,1
EGY,0.6068004033061049,2,NA,5,5,2,35,3,10588.517878435043,2
EGY,0.6935080372087912,NA,NA,5,5,2,34,1,7200.192157335829,2
EGY,0.8926733930519107,2,NA,5,5,2,22,1,5082.48858164882,2
EGY,1.5741809333324526,NA,2,4,4,1,15,2,16941.62860549607,2
EGY,0.6935080372087912,NA,NA,5,5,2,30,1,12706.221454122051,2
EGY,0.8926733930519107,2,4,4,4,2,20,1,12706.221454122051,2
EGY,0.6180637381128157,2,NA,5,5,1,59,1,6353.1107270610255,2
EGY,0.35820654914071587,NA,NA,5,5,2,70,1,8470.814302748035,6
EGY,0.3582065491086283,5,NA,5,4,2,60,3,6353.1107270610255,6
EGY,0.9450451339248647,NA,NA,5,5,2,33,2,6353.1107270610255,6
EGY,0.9762579178402069,5,NA,5,5,2,59,2,7623.732872473231,6
EGY,1.9526614900695418,NA,NA,5,5,2,24,2,25412.442908244102,6
EGY,1.3476797258078281,4,NA,5,5,1,23,2,14823.92502980906,2
EGY,0.9762579178402069,NA,NA,5,5,2,58,2,8470.814302748035,6
EGY,0.7164130982814317,NA,5,5,5,2,54,1,6353.1107270610255,2
EGY,0.6180637381128157,5,NA,5,5,1,55,1,6988.4217997671285,2
EGY,1.9526614900695418,5,NA,5,5,2,19,2,6776.6514421984275,2
EGY,1.6844739983397674,NA,NA,5,5,1,55,2,10588.517878435043,2
EGY,2.231683482629777,3,NA,4,5,2,17,1,8470.814302748035,2
EGY,0.7810645960278166,3,NA,3,3,2,18,2,6353.1107270610255,3
EGY,1.79103274570358,5,NA,5,5,2,52,1,14612.154672240358,2
EGY,0.8153091136386151,NA,3,5,5,1,37,2,14823.92502980906,2
EGY,1.6844739983397674,5,NA,5,5,1,50,2,10588.517878435043,6
EGY,0.46007771332324426,NA,5,1,5,1,42,3,10588.517878435043,3
EGY,0.8422369991698837,5,NA,5,5,1,69,2,16941.62860549607,6
EGY,0.9270956071692229,NA,NA,5,5,1,55,1,7623.732872473231,3
EGY,0.7164130982814317,5,NA,5,5,2,60,1,4298.938258644627,6
EGY,0.7164130982814317,NA,NA,4,4,2,57,1,21177.035756870086,2
EGY,0.7165357864537805,NA,2,4,5,1,40,2,10588.517878435043,2
EGY,0.9270956071692229,NA,NA,5,5,1,52,1,5082.48858164882,2
EGY,0.6094907054769899,3,3,3,3,2,49,1,21177.035756870086,3
EGY,0.6935080372087912,NA,NA,4,5,2,35,1,4235.407151374017,2
EGY,0.8153091136386151,NA,NA,5,5,1,31,2,5082.48858164882,2
EGY,0.8926733930519107,NA,NA,5,5,2,23,1,4235.407151374017,2
EGY,0.6094907054769899,1,NA,5,5,2,40,1,3388.3257210992138,3
EGY,0.9142360582154846,NA,NA,5,5,2,49,1,21177.035756870086,2
EGY,1.8246723924424892,NA,NA,5,5,2,15,2,8470.814302748035,2
EGY,0.5258196767699839,5,NA,5,5,1,45,1,4701.301938025159,2
EGY,0.3582065491086283,2,4,5,4,2,35,3,4235.407151374017,3
EGY,2.098907911109938,NA,NA,5,5,1,19,2,9317.895733022837,3
EGY,0.830554506191036,NA,5,5,5,2,41,2,8470.814302748035,3
EGY,0.6094907054769899,NA,4,5,5,2,40,1,6353.1107270610255,2
EGY,1.79103274570358,NA,NA,5,5,2,55,1,27530.146483931112,2
EGY,0.8153091136386151,NA,NA,4,4,1,32,2,10588.517878435043,2
EGY,1.3476797258078281,2,NA,5,5,1,25,3,14823.92502980906,2
EGY,1.216448261628326,2,NA,5,5,2,20,2,8470.814302748035,2
EGY,0.9450451339248647,5,NA,5,5,2,30,2,6353.1107270610255,2
EGY,0.7810645960278166,NA,5,5,5,2,27,3,25412.442908244102,2
EGY,1.3476797258078281,4,NA,5,5,1,24,3,6776.6514421984275,3
EGY,0.8153091136386151,NA,3,3,3,1,39,2,6353.1107270610255,3
EGY,1.216448261628326,2,NA,5,5,2,29,2,6353.1107270610255,3
EGY,0.3582065491086283,NA,4,5,5,1,58,1,4235.407151374017,3
EGY,0.3582065491086283,3,NA,5,5,1,49,3,21177.035756870086,6
EGY,1.9253174444570806,5,NA,5,5,1,16,1,5506.029296786222,6
EGY,1.7913394661344506,4,4,5,5,1,40,2,29647.85005961812,6
EGY,0.7165357864537805,NA,5,5,5,1,45,2,8894.355017885437,2
EGY,0.6180637381128157,NA,4,5,5,1,60,1,3388.3257210992138,2
EGY,0.830554506191036,5,NA,2,2,2,40,2,25412.442908244102,2
EGY,1.2189814109539798,2,NA,5,5,2,45,1,12706.221454122051,6
EGY,2.432896523256652,5,NA,5,5,2,16,2,5929.5700119236235,3
EGY,1.9253174444570806,NA,3,4,4,1,19,1,4235.407151374017,2
EGY,0.9270956071692229,1,NA,5,5,1,56,1,6353.1107270610255,3
EGY,0.5983030892606118,NA,NA,5,5,1,32,1,6353.1107270610255,3
EGY,0.35820654914071587,NA,3,3,3,2,64,1,6353.1107270610255,3
EGY,1.0746196474221479,NA,NA,5,5,2,63,1,8470.814302748035,6
EGY,0.6180637381128157,NA,NA,5,5,1,72,1,16941.62860549607,6
EGY,1.0516393535399677,NA,NA,5,5,1,48,1,12706.221454122051,6
EGY,0.5258196767699839,5,NA,5,5,1,45,1,6353.1107270610255,2
EGY,1.6844739983397674,2,NA,5,5,1,54,2,16941.62860549607,6
EGY,1.216448261628326,NA,2,5,5,2,17,2,6353.1107270610255,3
EGY,1.4643868767603108,2,4,4,4,2,55,2,21177.035756870086,3
EGY,0.9450451339248647,2,NA,5,5,2,30,2,10588.517878435043,3
EGY,1.216448261628326,NA,NA,5,5,2,18,2,8470.814302748035,3
EGY,0.7164130982814317,4,NA,4,4,2,55,1,6353.1107270610255,2
EGY,1.6844739983397674,NA,NA,5,5,1,50,2,8470.814302748035,2
EGY,0.7164130982814317,2,NA,4,3,2,61,1,16941.62860549607,3
EGY,0.5332875555174195,NA,NA,5,5,2,44,3,16941.62860549607,3
EGY,0.6901165699848665,NA,NA,5,5,1,44,3,21177.035756870086,3
EGY,1.5741809333324526,2,NA,4,4,1,16,2,10588.517878435043,3
EGY,1.3332188887935486,2,NA,5,5,2,46,3,27530.146483931112,3
EGY,0.5234986999196459,2,NA,5,5,1,38,3,10588.517878435043,3
EGY,1.245831759286554,NA,NA,5,5,2,41,2,12706.221454122051,3
EGY,1.4328261965628635,NA,3,3,3,2,55,1,6353.1107270610255,3
EGY,0.6268416999471198,NA,NA,5,5,2,51,3,6353.1107270610255,3
EGY,1.0402620558131865,5,NA,5,5,2,35,1,7623.732872473231,2
EGY,1.3476797258078281,NA,NA,5,4,1,20,2,8470.814302748035,3
EGY,0.6268416999471198,5,NA,5,5,2,52,3,46589.478665114184,3
EGY,0.9402625499206795,5,NA,5,5,2,60,2,14823.92502980906,3
EGY,1.433071572907561,NA,NA,5,5,1,45,2,14823.92502980906,6
EGY,0.5234986999196459,NA,NA,4,4,1,39,3,21177.035756870086,3
EGY,1.417567700887298,NA,5,5,5,2,32,2,8470.814302748035,2
EGY,0.48812895892010344,3,NA,5,5,2,81,2,10588.517878435043,6
EGY,0.5258196767699839,5,5,5,5,1,42,1,6353.1107270610255,3
EGY,1.4328261965628635,NA,5,5,5,2,63,1,15247.465744946461,6
EGY,1.4328261965628635,3,NA,3,3,2,60,1,14823.92502980906,3
EGY,0.35820654914071587,NA,NA,5,5,2,60,1,1694.1628605496069,6
EGY,0.608224130814163,5,4,5,5,2,29,2,7200.192157335829,6
EGY,0.3582065491086283,NA,5,5,5,1,41,3,6353.1107270610255,3
EGY,1.2229636704579228,NA,3,5,5,1,33,2,8470.814302748035,3
EGY,0.9450451339248647,2,NA,5,5,2,33,2,9317.895733022837,3
EGY,1.0746196474221479,4,NA,5,5,2,66,1,8470.814302748035,3
EGY,0.6180637381128157,NA,NA,5,5,1,67,1,5082.48858164882,3
EGY,0.9450451339248647,NA,NA,5,4,2,32,2,10588.517878435043,2
EGY,0.3582065491086283,NA,4,5,5,1,32,1,8470.814302748035,6
EGY,1.4328261965628635,4,NA,5,4,2,50,1,21177.035756870086,3
EGY,1.3870160744175823,NA,NA,5,5,2,35,1,4235.407151374017,6
EGY,0.7164130982814317,NA,NA,5,5,2,63,1,5082.48858164882,6
EGY,0.3850634888914161,NA,NA,5,5,1,24,1,10588.517878435043,2
EGY,0.6935080372087912,2,NA,4,4,2,30,1,12706.221454122051,2
EGY,0.46007771332324426,NA,NA,5,5,1,45,3,10588.517878435043,2
EGY,1.5621291920556333,NA,5,5,5,2,21,2,36000.96078667914,2
EGY,1.5741809333324526,2,NA,NA,5,1,16,2,10588.517878435043,3
EGY,2.432896523256652,NA,NA,5,5,2,19,2,10588.517878435043,2
EGY,0.6935080372087912,NA,NA,5,5,2,38,1,12706.221454122051,2
EGY,2.105592497924709,NA,NA,5,5,1,50,2,8470.814302748035,2
EGY,2.6236348888700896,2,NA,5,5,1,23,2,21177.035756870086,2
EGY,1.6306182272772303,NA,3,5,5,1,31,2,12706.221454122051,2
EGY,1.3476797258078281,NA,5,5,5,1,21,2,16941.62860549607,2
EGY,0.7164130982814317,NA,3,3,3,2,68,1,4235.407151374017,3
EGY,0.7164130982814317,NA,NA,5,5,2,50,1,6353.1107270610255,3
EGY,0.7164130982814317,5,NA,5,5,2,60,1,12706.221454122051,3
EGY,1.0746196474221479,NA,NA,5,5,2,62,1,6353.1107270610255,3
EGY,1.5741809333324526,NA,NA,5,5,1,17,2,8470.814302748035,2
EGY,1.0402620558131865,5,NA,5,5,2,32,1,25412.442908244102,2
EGY,1.5741809333324526,NA,5,5,5,1,18,2,12706.221454122051,2
EGY,1.4328261965628635,NA,NA,5,5,2,56,1,14823.92502980906,2
EGY,0.5407887226010957,NA,NA,5,5,1,72,3,8470.814302748035,6
EGY,0.5407887226010957,4,5,4,3,1,70,3,25412.442908244102,6
EGY,0.7164130982814317,NA,4,5,5,2,74,1,8470.814302748035,6
EGY,2.432896523256652,NA,NA,5,5,2,17,2,16941.62860549607,6
EGY,1.5621291920556333,2,NA,4,4,2,23,2,21177.035756870086,6
EGY,1.010759794355871,3,3,5,4,1,21,2,19059.332181183076,6
EGY,1.0746196474221479,NA,NA,4,5,2,67,1,12706.221454122051,6
EGY,0.8153091136386151,NA,NA,5,5,1,37,2,21177.035756870086,6
EGY,1.216448261628326,NA,NA,5,5,2,25,2,6776.6514421984275,6
EGY,0.5407887226010957,4,NA,4,4,1,68,2,16941.62860549607,6
EGY,0.9270956071692229,3,NA,3,3,1,50,1,10588.517878435043,6
EGY,1.1715968940417252,NA,NA,5,5,2,22,2,6353.1107270610255,3
EGY,1.5741809333324526,NA,NA,5,5,1,16,2,12706.221454122051,2
EGY,1.0746196474221479,NA,NA,5,4,2,55,1,12706.221454122051,3
EGY,0.7887295151549762,NA,NA,5,5,1,43,1,6353.1107270610255,6
EGY,0.35820654914071587,NA,NA,5,5,2,55,1,6353.1107270610255,2
EGY,1.1966061785212236,NA,3,5,5,1,39,1,21177.035756870086,2
EGY,0.9762579178402069,NA,NA,1,4,2,57,2,17788.710035770873,3
EGY,0.7164130982814317,NA,NA,5,5,2,56,1,5082.48858164882,3
EGY,1.049453955554969,NA,NA,5,5,1,15,2,19059.332181183076,1
EGY,0.5983030892606118,NA,4,5,4,1,30,1,2964.7850059618117,1
EGY,0.8926733930519107,5,NA,5,5,2,29,1,8470.814302748035,1
EGY,1.0746196474221479,2,NA,5,5,2,50,1,4252.348779979513,1
EGY,0.7701269777828322,NA,NA,5,5,1,29,1,8470.814302748035,2
EGY,0.8926733930519107,NA,NA,NA,NA,2,26,1,6353.1107270610255,6
EGY,0.9450451339248647,3,NA,5,5,2,30,2,7623.732872473231,6
EGY,0.7701269777828322,NA,3,5,3,1,22,1,6353.1107270610255,6
EGY,1.216448261628326,NA,3,5,5,2,26,2,3811.8664362366153,2
EGY,0.7887295151549762,NA,5,5,5,1,45,1,6353.1107270610255,6
EGY,1.5621291920556333,5,NA,5,5,2,20,2,23294.739332557092,3
EGY,0.5332875555174195,NA,2,4,4,2,41,3,12706.221454122051,3
EGY,0.35820654914071587,NA,5,5,5,2,50,1,8470.814302748035,2
EGY,0.7810645960278166,NA,NA,5,5,2,28,3,10588.517878435043,3
EGY,0.9450451339248647,4,NA,5,5,2,34,2,10588.517878435043,3
EGY,0.6068004033061049,1,NA,2,2,2,32,2,8470.814302748035,1
EGY,0.7164130982814317,NA,NA,5,5,2,75,1,2710.660576879371,1
EGY,0.5332875555174195,NA,NA,5,4,2,45,2,13553.302884396855,2
EGY,0.5234986999196459,NA,5,5,5,1,30,2,12706.221454122051,2
EGY,0.5234986999196459,3,NA,5,5,1,39,3,6353.1107270610255,1
EGY,0.6094907054769899,NA,NA,5,5,2,41,1,10588.517878435043,1
EGY,1.216448261628326,NA,NA,5,5,2,25,2,8470.814302748035,2
EGY,0.9450451339248647,5,NA,5,NA,2,31,2,6353.1107270610255,2
EGY,0.5234986999196459,NA,4,5,5,1,31,3,8470.814302748035,2
EGY,1.216448261628326,NA,NA,5,5,2,25,2,6353.1107270610255,2
EGY,1.9253174444570806,NA,NA,5,5,1,23,1,10588.517878435043,3
EGY,1.010759794355871,NA,NA,5,5,1,24,3,8470.814302748035,3
EGY,1.216448261628326,2,NA,4,4,2,26,2,14823.92502980906,2
EGY,0.8153091136386151,5,5,5,5,1,38,2,8470.814302748035,2
EGY,0.8926733930519107,NA,NA,5,5,2,25,1,8470.814302748035,2
EGY,1.216448261628326,NA,NA,5,5,2,19,2,9317.895733022837,2
EGY,0.9450451339248647,NA,4,5,5,2,32,2,6353.1107270610255,6
EGY,0.5234986999196459,4,5,5,5,1,34,3,21177.035756870086,6
EGY,0.7164130982814317,NA,3,5,5,2,62,1,3176.5553635305128,6
EGY,0.7164130982814317,NA,3,5,5,2,65,1,8470.814302748035,6
EGY,0.6180637381128157,NA,4,5,5,1,58,1,21177.035756870086,6
EGY,0.5234986999196459,3,4,5,5,1,30,3,14823.92502980906,6
EGY,0.5407887226010957,NA,5,5,5,1,55,2,14823.92502980906,1
EGY,0.6180637381128157,5,NA,5,5,1,52,1,6776.6514421984275,1
EGY,0.5234986999196459,NA,4,5,5,1,38,3,12706.221454122051,6
EGY,0.6935080372087912,3,NA,5,4,2,31,1,12706.221454122051,1
EGY,0.6068004033061049,NA,NA,4,4,2,35,3,16941.62860549607,6
EGY,1.010759794355871,NA,4,5,5,1,26,3,4235.407151374017,1
EGY,0.5983030892606118,NA,NA,5,5,1,39,1,8470.814302748035,6
EGY,0.5983030892606118,NA,NA,5,5,1,30,1,6353.1107270610255,6
EGY,0.6068004033061049,NA,NA,5,5,2,32,3,5082.48858164882,6
EGY,0.8422369991698837,5,NA,5,5,1,80,2,16941.62860549607,6
EGY,0.3582065491086283,NA,NA,5,5,1,58,1,3176.5553635305128,6
EGY,0.8422369991698837,NA,NA,5,5,1,56,2,5082.48858164882,6
EGY,0.7810645960278166,5,NA,5,5,2,23,2,16941.62860549607,6
EGY,1.0746196474221479,5,5,5,5,2,63,1,16941.62860549607,6
EGY,0.8422369991698837,NA,5,5,5,1,61,2,6988.4217997671285,1
EGY,1.049453955554969,3,NA,4,5,1,21,2,10164.97716329764,1
EGY,0.6180637381128157,NA,5,5,5,1,65,1,5294.258939217521,1
EGY,1.1551904666742492,NA,NA,5,4,1,17,1,6353.1107270610255,1
EGY,0.5983030892606118,NA,3,3,4,1,39,1,7623.732872473231,3
EGY,0.5258196767699839,NA,NA,5,5,1,48,1,6353.1107270610255,3
EGY,1.2361274762256313,NA,4,3,5,1,59,1,6353.1107270610255,3
EGY,0.5234986999196459,4,NA,2,2,1,36,2,10588.517878435043,6
EGY,2.0763862654775913,2,NA,5,5,2,40,2,12706.221454122051,3
EGY,1.049453955554969,5,4,5,5,1,20,2,9953.20680572894,6
EGY,0.3582065491086283,NA,5,5,5,1,35,1,6353.1107270610255,6
EGY,1.5741809333324526,NA,5,5,5,1,25,2,7623.732872473231,2
EGY,0.8422369991698837,NA,NA,5,5,1,67,2,3981.282722291576,6
EGY,1.049453955554969,5,5,5,5,1,18,2,8470.814302748035,2
EGY,0.5234986999196459,NA,NA,5,5,1,34,3,10588.517878435043,3
EGY,1.6306182272772303,2,2,5,5,1,33,2,16941.62860549607,3
EGY,0.7810645960278166,NA,5,5,5,2,24,3,14400.384314671657,2
EGY,0.6180637381128157,NA,NA,5,5,1,51,1,8470.814302748035,3
EGY,0.9142360582154846,NA,5,5,5,2,49,1,5082.48858164882,2
EGY,0.35820654914071587,NA,NA,5,5,2,65,1,6353.1107270610255,2
EGY,1.0748036796806706,NA,4,2,5,1,40,2,14400.384314671657,2
EGY,0.7165357864537805,2,4,5,5,1,41,2,7623.732872473231,6
EGY,0.7164130982814317,5,NA,5,5,2,51,1,2215.117940168611,2
EGY,0.40765455681930757,NA,3,5,5,1,37,2,4235.407151374017,2
EGY,0.5258196767699839,NA,5,5,5,1,46,1,11435.599308709847,6
EGY,0.3582065491086283,NA,NA,5,5,1,58,1,10588.517878435043,6
EGY,1.7337700930219773,NA,5,5,5,2,39,1,4235.407151374017,3
EGY,1.5741809333324526,NA,5,5,5,1,22,2,4235.407151374017,6
EGY,2.432896523256652,NA,NA,5,5,2,18,2,14823.92502980906,2
EGY,1.5741809333324526,NA,NA,5,5,1,21,2,4370.9401802179855,2
EGY,0.7701269777828322,NA,5,5,5,1,26,1,7200.192157335829,2
EGY,1.3476797258078281,NA,5,5,5,1,20,2,16941.62860549607,2
EGY,1.2633554987548252,NA,NA,5,5,1,59,2,25412.442908244102,2
EGY,0.3582065491086283,NA,NA,4,5,1,38,1,4235.407151374017,2
EGY,2.6236348888700896,NA,4,5,5,2,16,2,14823.92502980906,2
EGY,1.245831759286554,NA,5,5,5,2,40,2,12706.221454122051,2
EGY,0.5983030892606118,5,5,5,5,1,30,1,6353.1107270610255,2
EGY,0.6068004033061049,NA,NA,5,5,2,36,3,12706.221454122051,2
EGY,1.2136008066122097,NA,NA,5,5,2,38,3,63531.10727061026,2
EGY,2.105592497924709,NA,5,5,5,1,59,2,21177.035756870086,2
EGY,0.9402625499206795,NA,5,5,5,2,55,3,16941.62860549607,3
EGY,0.7165357864537805,3,NA,4,4,1,40,2,12706.221454122051,3
EGY,1.216448261628326,NA,NA,4,4,2,29,2,12706.221454122051,2
EGY,2.432896523256652,NA,NA,5,5,2,25,2,16941.62860549607,2
EGY,1.7853467861038215,NA,NA,5,5,2,15,1,16941.62860549607,2
EGY,0.3850634888914161,NA,NA,5,5,1,26,1,7623.732872473231,3
EGY,1.417567700887298,NA,NA,5,5,2,39,2,10588.517878435043,2
EGY,0.8153091136386151,NA,NA,5,5,1,37,2,4481.06076615371,3
EGY,0.46007771332324426,5,NA,5,5,1,42,3,21177.035756870086,3
EGY,0.7165357864537805,NA,3,5,5,1,49,2,4235.407151374017,3
EGY,0.7887295151549762,NA,NA,5,4,1,42,1,16941.62860549607,3
EGY,0.7164130982814317,5,NA,5,5,2,55,1,2117.7035756870087,3
EGY,1.0746196474221479,NA,4,5,5,2,64,1,14823.92502980906,6
EGY,1.010759794355871,NA,3,5,5,1,22,2,4235.407151374017,2
EGY,0.3850634888914161,5,4,5,5,1,16,1,4235.407151374017,6
EGY,1.245831759286554,NA,4,5,5,2,48,2,14612.154672240358,6
EGY,0.8153091136386151,NA,NA,5,5,1,35,2,4235.407151374017,6
EGY,0.46007771332324426,NA,NA,5,5,1,48,2,6353.1107270610255,2
EGY,0.7887295151549762,NA,NA,5,5,1,42,1,8470.814302748035,2
EGY,1.5170010082652619,NA,NA,5,5,2,35,3,16941.62860549607,2
EGY,0.799931333276129,4,5,5,5,2,48,3,16941.62860549607,2
EGY,0.46007771332324426,NA,NA,5,5,1,44,3,10588.517878435043,2
EGY,0.7165357864537805,5,NA,5,5,1,41,2,11012.058593572445,2
EGY,0.6180637381128157,4,4,5,5,1,50,1,6353.1107270610255,6
EGY,1.049453955554969,NA,NA,5,5,1,25,2,7623.732872473231,2
EGY,0.35820654914071587,NA,NA,5,5,2,67,1,2541.24429082441,2
EGY,0.6180637381128157,NA,NA,3,3,1,63,1,3388.3257210992138,2
EGY,1.5237267636924745,NA,5,5,5,2,48,1,3811.8664362366153,2
EGY,0.8153091136386151,5,NA,5,5,1,30,2,8470.814302748035,6
EGY,1.1551904666742492,NA,4,4,5,1,24,1,5929.5700119236235,6
EGY,0.8926733930519107,NA,4,5,4,2,23,1,6353.1107270610255,2
EGY,0.3582065491086283,NA,NA,5,5,1,60,1,5506.029296786222,6
EGY,0.6180637381128157,4,NA,5,5,1,52,1,10588.517878435043,2
EGY,0.7164130982814317,NA,2,5,5,2,60,1,8470.814302748035,2
EGY,2.098907911109938,5,2,5,5,1,17,2,21177.035756870086,2
EGY,0.9450451339248647,NA,4,5,5,2,31,2,4235.407151374017,6
EGY,0.9450451339248647,4,NA,5,5,2,30,2,8470.814302748035,2
EGY,0.46007771332324426,NA,NA,5,5,1,44,2,10588.517878435043,6
EGY,0.5407887226010957,3,NA,5,5,1,51,2,21177.035756870086,6
EGY,0.46007771332324426,2,NA,4,5,1,46,3,14823.92502980906,2
EGY,1.3476797258078281,NA,5,5,5,1,24,2,6353.1107270610255,6
